"key","value"
3752,4425
"p",1
"s",0.8028064992614475
"n",0.8778926637124569
"t",0.7600935499753816
"f",0.9998769079271295
"c",0.855120630231413
"e",0.9645494830132939
"w",0.9763663220088626
"o",0.921590349581487
"b",0.9469473165928114
"p-s",0.8028064992614475
"p-n",0.8778926637124569
"p-t",0.7600935499753816
"p-f",0.9998769079271295
"p-c",0.855120630231413
"p-e",0.9645494830132939
"p-w",0.9763663220088626
"p-o",0.921590349581487
"p-b",0.9469473165928114
"s-n",0.7516001969473166
"s-t",0.733259478089611
"s-f",0.802683407188577
"s-e",0.7673559822747416
"s-w",0.7791728212703102
"s-o",0.732028557360906
"s-b",0.7534465780403742
"n-t",0.7088872476612507
"n-f",0.8777695716395865
"n-c",0.73301329394387
"n-e",0.8778926637124569
"n-w",0.8542589857213195
"n-o",0.7994830132939439
"n-b",0.8248399803052684
"t-f",0.7600935499753816
"t-e",0.7246430329886755
"t-w",0.7600935499753816
"t-b",0.7285819793205317
"f-c",0.855120630231413
"f-e",0.9644263909404235
"f-w",0.9762432299359921
"f-o",0.921590349581487
"f-b",0.9469473165928114
"c-e",0.8196701132447071
"c-w",0.8314869522402757
"c-o",0.8122845888724766
"c-b",0.802191038897095
"e-w",0.9409158050221565
"e-o",0.8861398325947809
"e-b",0.9114967996061054
"w-o",0.8979566715903495
"w-b",0.923313638601674
"o-b",0.8686607582471689
"p-s-n",0.7516001969473166
"p-s-t",0.733259478089611
"p-s-f",0.802683407188577
"p-s-e",0.7673559822747416
"p-s-w",0.7791728212703102
"p-s-o",0.732028557360906
"p-s-b",0.7534465780403742
"p-n-t",0.7088872476612507
"p-n-f",0.8777695716395865
"p-n-c",0.73301329394387
"p-n-e",0.8778926637124569
"p-n-w",0.8542589857213195
"p-n-o",0.7994830132939439
"p-n-b",0.8248399803052684
"p-t-f",0.7600935499753816
"p-t-e",0.7246430329886755
"p-t-w",0.7600935499753816
"p-t-b",0.7285819793205317
"p-f-c",0.855120630231413
"p-f-e",0.9644263909404235
"p-f-w",0.9762432299359921
"p-f-o",0.921590349581487
"p-f-b",0.9469473165928114
"p-c-e",0.8196701132447071
"p-c-w",0.8314869522402757
"p-c-o",0.8122845888724766
"p-c-b",0.802191038897095
"p-e-w",0.9409158050221565
"p-e-o",0.8861398325947809
"p-e-b",0.9114967996061054
"p-w-o",0.8979566715903495
"p-w-b",0.923313638601674
"p-o-b",0.8686607582471689
"s-n-f",0.7514771048744461
"s-n-e",0.7516001969473166
"s-n-w",0.7279665189561793
"s-n-b",0.7022402757262433
"s-t-f",0.733259478089611
"s-t-w",0.733259478089611
"s-t-b",0.7017479074347612
"s-f-e",0.767232890201871
"s-f-w",0.7790497291974396
"s-f-o",0.732028557360906
"s-f-b",0.7534465780403742
"s-e-w",0.7437223042836041
"s-e-b",0.7179960610536681
"s-w-o",0.7083948793697686
"s-w-b",0.7298129000492368
"n-t-f",0.7088872476612507
"n-t-e",0.7088872476612507
"n-t-w",0.7088872476612507
"n-f-c",0.73301329394387
"n-f-e",0.8777695716395865
"n-f-w",0.854135893648449
"n-f-o",0.7994830132939439
"n-f-b",0.8248399803052684
"n-c-e",0.73301329394387
"n-c-w",0.7093796159527327
"n-e-w",0.8542589857213195
"n-e-o",0.7994830132939439
"n-e-b",0.8248399803052684
"n-w-o",0.7758493353028065
"n-w-b",0.8012063023141309
"n-o-b",0.7465534219596258
"t-f-e",0.7246430329886755
"t-f-w",0.7600935499753816
"t-f-b",0.7285819793205317
"t-e-w",0.7246430329886755
"t-w-b",0.7285819793205317
"f-c-e",0.8196701132447071
"f-c-w",0.8314869522402757
"f-c-o",0.8122845888724766
"f-c-b",0.802191038897095
"f-e-w",0.940792712949286
"f-e-o",0.8861398325947809
"f-e-b",0.9114967996061054
"f-w-o",0.8979566715903495
"f-w-b",0.923313638601674
"f-o-b",0.8686607582471689
"c-e-w",0.7960364352535697
"c-e-o",0.7768340718857706
"c-e-b",0.766740521910389
"c-w-o",0.7886509108813392
"c-w-b",0.7785573609059576
"c-o-b",0.7593549975381585
"e-w-o",0.8625061546036435
"e-w-b",0.8878631216149679
"e-o-b",0.8332102412604628
"w-o-b",0.8450270802560315
"p-s-n-f",0.7514771048744461
"p-s-n-e",0.7516001969473166
"p-s-n-w",0.7279665189561793
"p-s-n-b",0.7022402757262433
"p-s-t-f",0.733259478089611
"p-s-t-w",0.733259478089611
"p-s-t-b",0.7017479074347612
"p-s-f-e",0.767232890201871
"p-s-f-w",0.7790497291974396
"p-s-f-o",0.732028557360906
"p-s-f-b",0.7534465780403742
"p-s-e-w",0.7437223042836041
"p-s-e-b",0.7179960610536681
"p-s-w-o",0.7083948793697686
"p-s-w-b",0.7298129000492368
"p-n-t-f",0.7088872476612507
"p-n-t-e",0.7088872476612507
"p-n-t-w",0.7088872476612507
"p-n-f-c",0.73301329394387
"p-n-f-e",0.8777695716395865
"p-n-f-w",0.854135893648449
"p-n-f-o",0.7994830132939439
"p-n-f-b",0.8248399803052684
"p-n-c-e",0.73301329394387
"p-n-c-w",0.7093796159527327
"p-n-e-w",0.8542589857213195
"p-n-e-o",0.7994830132939439
"p-n-e-b",0.8248399803052684
"p-n-w-o",0.7758493353028065
"p-n-w-b",0.8012063023141309
"p-n-o-b",0.7465534219596258
"p-t-f-e",0.7246430329886755
"p-t-f-w",0.7600935499753816
"p-t-f-b",0.7285819793205317
"p-t-e-w",0.7246430329886755
"p-t-w-b",0.7285819793205317
"p-f-c-e",0.8196701132447071
"p-f-c-w",0.8314869522402757
"p-f-c-o",0.8122845888724766
"p-f-c-b",0.802191038897095
"p-f-e-w",0.940792712949286
"p-f-e-o",0.8861398325947809
"p-f-e-b",0.9114967996061054
"p-f-w-o",0.8979566715903495
"p-f-w-b",0.923313638601674
"p-f-o-b",0.8686607582471689
"p-c-e-w",0.7960364352535697
"p-c-e-o",0.7768340718857706
"p-c-e-b",0.766740521910389
"p-c-w-o",0.7886509108813392
"p-c-w-b",0.7785573609059576
"p-c-o-b",0.7593549975381585
"p-e-w-o",0.8625061546036435
"p-e-w-b",0.8878631216149679
"p-e-o-b",0.8332102412604628
"p-w-o-b",0.8450270802560315
"s-n-f-e",0.7514771048744461
"s-n-f-w",0.7278434268833087
"s-n-f-b",0.7022402757262433
"s-n-e-w",0.7279665189561793
"s-n-e-b",0.7022402757262433
"s-t-f-w",0.733259478089611
"s-t-f-b",0.7017479074347612
"s-t-w-b",0.7017479074347612
"s-f-e-w",0.7435992122107337
"s-f-e-b",0.7179960610536681
"s-f-w-o",0.7083948793697686
"s-f-w-b",0.7298129000492368
"n-t-f-e",0.7088872476612507
"n-t-f-w",0.7088872476612507
"n-t-e-w",0.7088872476612507
"n-f-c-e",0.73301329394387
"n-f-c-w",0.7093796159527327
"n-f-e-w",0.854135893648449
"n-f-e-o",0.7994830132939439
"n-f-e-b",0.8248399803052684
"n-f-w-o",0.7758493353028065
"n-f-w-b",0.8012063023141309
"n-f-o-b",0.7465534219596258
"n-c-e-w",0.7093796159527327
"n-e-w-o",0.7758493353028065
"n-e-w-b",0.8012063023141309
"n-e-o-b",0.7465534219596258
"n-w-o-b",0.7229197439684885
"t-f-e-w",0.7246430329886755
"t-f-w-b",0.7285819793205317
"f-c-e-w",0.7960364352535697
"f-c-e-o",0.7768340718857706
"f-c-e-b",0.766740521910389
"f-c-w-o",0.7886509108813392
"f-c-w-b",0.7785573609059576
"f-c-o-b",0.7593549975381585
"f-e-w-o",0.8625061546036435
"f-e-w-b",0.8878631216149679
"f-e-o-b",0.8332102412604628
"f-w-o-b",0.8450270802560315
"c-e-w-o",0.7532003938946332
"c-e-w-b",0.7431068439192516
"c-e-o-b",0.7239044805514525
"c-w-o-b",0.7357213195470211
"e-w-o-b",0.8095765632693255
"p-s-n-f-e",0.7514771048744461
"p-s-n-f-w",0.7278434268833087
"p-s-n-f-b",0.7022402757262433
"p-s-n-e-w",0.7279665189561793
"p-s-n-e-b",0.7022402757262433
"p-s-t-f-w",0.733259478089611
"p-s-t-f-b",0.7017479074347612
"p-s-t-w-b",0.7017479074347612
"p-s-f-e-w",0.7435992122107337
"p-s-f-e-b",0.7179960610536681
"p-s-f-w-o",0.7083948793697686
"p-s-f-w-b",0.7298129000492368
"p-n-t-f-e",0.7088872476612507
"p-n-t-f-w",0.7088872476612507
"p-n-t-e-w",0.7088872476612507
"p-n-f-c-e",0.73301329394387
"p-n-f-c-w",0.7093796159527327
"p-n-f-e-w",0.854135893648449
"p-n-f-e-o",0.7994830132939439
"p-n-f-e-b",0.8248399803052684
"p-n-f-w-o",0.7758493353028065
"p-n-f-w-b",0.8012063023141309
"p-n-f-o-b",0.7465534219596258
"p-n-c-e-w",0.7093796159527327
"p-n-e-w-o",0.7758493353028065
"p-n-e-w-b",0.8012063023141309
"p-n-e-o-b",0.7465534219596258
"p-n-w-o-b",0.7229197439684885
"p-t-f-e-w",0.7246430329886755
"p-t-f-w-b",0.7285819793205317
"p-f-c-e-w",0.7960364352535697
"p-f-c-e-o",0.7768340718857706
"p-f-c-e-b",0.766740521910389
"p-f-c-w-o",0.7886509108813392
