"key","value"
369,634
"p",1
"s",0.8028064992614475
"n",0.8778926637124569
"t",0.7602166420482521
"f",1
"c",0.8552437223042836
"e",0.9645494830132939
"w",0.9763663220088626
"o",0.9217134416543574
"b",0.9470704086656819
"b-c",0.8023141309699655
"b-e",0.9116198916789758
"b-f",0.9470704086656819
"b-n",0.8249630723781388
"b-o",0.8687838503200394
"b-p",0.9470704086656819
"b-s",0.7535696701132447
"b-t",0.7287050713934022
"b-w",0.9234367306745446
"c-e",0.8197932053175776
"c-f",0.8552437223042836
"c-n",0.7331363860167405
"c-o",0.8124076809453471
"c-p",0.8552437223042836
"c-w",0.8316100443131462
"e-f",0.9645494830132939
"e-n",0.8778926637124569
"e-o",0.8862629246676514
"e-p",0.9645494830132939
"e-s",0.7673559822747416
"e-t",0.724766125061546
"e-w",0.9409158050221565
"f-n",0.8778926637124569
"f-o",0.9217134416543574
"f-p",1
"f-s",0.8028064992614475
"f-t",0.7602166420482521
"f-w",0.9763663220088626
"n-o",0.7996061053668144
"n-p",0.8778926637124569
"n-s",0.7516001969473166
"n-t",0.7090103397341211
"n-w",0.8542589857213195
"o-p",0.9217134416543574
"o-s",0.7321516494337764
"o-w",0.8980797636632201
"p-s",0.8028064992614475
"p-t",0.7602166420482521
"p-w",0.9763663220088626
"s-t",0.7333825701624815
"s-w",0.7791728212703102
"t-w",0.7602166420482521
"b-c-e",0.7668636139832595
"b-c-f",0.8023141309699655
"b-c-o",0.759478089611029
"b-c-p",0.8023141309699655
"b-c-w",0.7786804529788282
"b-e-f",0.9116198916789758
"b-e-n",0.8249630723781388
"b-e-o",0.8333333333333334
"b-e-p",0.9116198916789758
"b-e-s",0.7181191531265386
"b-e-w",0.8879862136878385
"b-f-n",0.8249630723781388
"b-f-o",0.8687838503200394
"b-f-p",0.9470704086656819
"b-f-s",0.7535696701132447
"b-f-t",0.7287050713934022
"b-f-w",0.9234367306745446
"b-n-o",0.7466765140324964
"b-n-p",0.8249630723781388
"b-n-s",0.7023633677991138
"b-n-w",0.8013293943870015
"b-o-p",0.8687838503200394
"b-o-w",0.845150172328902
"b-p-s",0.7535696701132447
"b-p-t",0.7287050713934022
"b-p-w",0.9234367306745446
"b-s-t",0.7018709995076317
"b-s-w",0.7299359921221074
"b-t-w",0.7287050713934022
"c-e-f",0.8197932053175776
"c-e-n",0.7331363860167405
"c-e-o",0.7769571639586411
"c-e-p",0.8197932053175776
"c-e-w",0.7961595273264401
"c-f-n",0.7331363860167405
"c-f-o",0.8124076809453471
"c-f-p",0.8552437223042836
"c-f-w",0.8316100443131462
"c-n-p",0.7331363860167405
"c-n-w",0.7095027080256031
"c-o-p",0.8124076809453471
"c-o-w",0.7887740029542097
"c-p-w",0.8316100443131462
"e-f-n",0.8778926637124569
"e-f-o",0.8862629246676514
"e-f-p",0.9645494830132939
"e-f-s",0.7673559822747416
"e-f-t",0.724766125061546
"e-f-w",0.9409158050221565
"e-n-o",0.7996061053668144
"e-n-p",0.8778926637124569
"e-n-s",0.7516001969473166
"e-n-t",0.7090103397341211
"e-n-w",0.8542589857213195
"e-o-p",0.8862629246676514
"e-o-w",0.8626292466765141
"e-p-s",0.7673559822747416
"e-p-t",0.724766125061546
"e-p-w",0.9409158050221565
"e-s-w",0.7437223042836041
"e-t-w",0.724766125061546
"f-n-o",0.7996061053668144
"f-n-p",0.8778926637124569
"f-n-s",0.7516001969473166
"f-n-t",0.7090103397341211
"f-n-w",0.8542589857213195
"f-o-p",0.9217134416543574
"f-o-s",0.7321516494337764
"f-o-w",0.8980797636632201
"f-p-s",0.8028064992614475
"f-p-t",0.7602166420482521
"f-p-w",0.9763663220088626
"f-s-t",0.7333825701624815
"f-s-w",0.7791728212703102
"f-t-w",0.7602166420482521
"n-o-p",0.7996061053668144
"n-o-w",0.775972427375677
"n-p-s",0.7516001969473166
"n-p-t",0.7090103397341211
"n-p-w",0.8542589857213195
"n-s-w",0.7279665189561793
"n-t-w",0.7090103397341211
"o-p-s",0.7321516494337764
"o-p-w",0.8980797636632201
"o-s-w",0.7085179714426391
"p-s-t",0.7333825701624815
"p-s-w",0.7791728212703102
"p-t-w",0.7602166420482521
"s-t-w",0.7333825701624815
"b-c-e-f",0.7668636139832595
"b-c-e-o",0.724027572624323
"b-c-e-p",0.7668636139832595
"b-c-e-w",0.7432299359921221
"b-c-f-o",0.759478089611029
"b-c-f-p",0.8023141309699655
"b-c-f-w",0.7786804529788282
"b-c-o-p",0.759478089611029
"b-c-o-w",0.7358444116198917
"b-c-p-w",0.7786804529788282
"b-e-f-n",0.8249630723781388
"b-e-f-o",0.8333333333333334
"b-e-f-p",0.9116198916789758
"b-e-f-s",0.7181191531265386
"b-e-f-w",0.8879862136878385
"b-e-n-o",0.7466765140324964
"b-e-n-p",0.8249630723781388
"b-e-n-s",0.7023633677991138
"b-e-n-w",0.8013293943870015
"b-e-o-p",0.8333333333333334
"b-e-o-w",0.809699655342196
